Rk,Name,Age,Tm,IP,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1st%,30%,30c,30s,02%,02c,02s,02h,L/SO,S/SO,L/SO%,3pK,4pW,PAu,Pitu,Stru,Name-additional
660,Héctor Neris,36,TOT,26.2,124,547,4.41,329,60.1%,23.1%,22.2%,32.5%,21.9%,76.6%,0.0%,46.1%,70.8%,50.8%,4.8%,6,3,26.6%,33,21,1,11,24,31.4%,4,2,0,0,0,nerishe01
661,Héctor Neris,36,TOT,25.2,116,503,4.34,302,60.0%,23.2%,23.2%,31.5%,21.9%,76.5%,0.0%,45.9%,69.4%,51.7%,5.2%,6,3,25.0%,29,20,1,10,24,29.4%,4,2,0,0,0,nerishe01
662,Héctor Neris,36,ATL,1.0,8,44,5.50,27,61.4%,22.2%,11.1%,44.4%,22.2%,77.8%,0.0%,47.7%,85.7%,37.5%,0.0%,0,0,50.0%,4,1,0,1,0,100.0%,0,0,0,0,0,nerishe01
663,Héctor Neris,36,LAA,14.0,60,258,4.30,159,61.6%,22.6%,22.6%,34.0%,20.8%,77.4%,0.0%,47.7%,70.7%,56.7%,5.0%,3,2,36.7%,22,15,1,6,13,31.6%,2,1,0,0,0,nerishe01
664,Héctor Neris,36,HOU,11.2,56,245,4.38,143,58.4%,23.8%,23.8%,28.7%,23.1%,75.5%,0.0%,44.1%,67.9%,46.4%,5.4%,3,1,12.5%,7,5,0,4,11,26.7%,2,1,0,0,0,nerishe01
665,Sean Newcomb*,32,TOT,79.2,345,1351,3.92,880,65.1%,28.6%,15.3%,30.0%,25.9%,71.3%,0.0%,46.4%,78.3%,59.1%,5.5%,19,10,33.9%,117,73,7,38,45,45.8%,22,7,0,0,0,newcose01
666,Sean Newcomb*,32,BOS,41.0,191,756,3.96,489,64.7%,29.0%,14.3%,30.1%,26.6%,71.0%,0.0%,45.9%,79.8%,57.1%,5.2%,10,7,33.0%,63,41,4,17,24,41.5%,12,3,0,0,0,newcose01
667,Sean Newcomb*,32,ATH,38.2,154,595,3.86,391,65.7%,28.1%,16.6%,29.9%,25.1%,71.6%,0.0%,47.1%,76.5%,61.7%,5.8%,9,3,35.1%,54,32,3,21,21,50.0%,10,4,0,0,0,newcose01
668,Kevin Newman,31,LAA,4.0,16,34,2.13,25,73.5%,16.0%,0.0%,20.0%,64.0%,84.0%,0.0%,61.8%,100.0%,75.0%,0.0%,0,0,0.0%,0,0,0,0,0,,0,0,0,0,0,newmake01
669,Kyle Nicolas,26,PIT,23.0,106,417,3.93,257,61.6%,21.8%,22.6%,27.2%,28.4%,78.2%,0.0%,48.2%,71.1%,56.6%,11.3%,12,9,26.4%,28,18,4,4,15,21.1%,5,3,0,0,0,nicolky01
670,Tomás Nido,31,DET,1.2,6,9,1.50,7,77.8%,28.6%,0.0%,0.0%,71.4%,71.4%,0.0%,55.6%,100.0%,66.7%,0.0%,0,0,0.0%,0,0,0,0,0,,0,0,0,0,0,nidoto01
671,Doug Nikhazy*,25,CLE,4.0,23,108,4.70,61,56.5%,24.6%,24.6%,31.1%,19.7%,75.4%,0.0%,42.6%,67.4%,60.9%,4.3%,1,1,39.1%,9,5,1,2,3,40.0%,1,0,0,0,0,nikhado01
672,Aaron Nola,32,PHI,52.0,235,916,3.90,601,65.6%,27.6%,18.1%,27.8%,26.5%,72.4%,0.0%,47.5%,74.9%,62.1%,2.6%,6,5,26.0%,61,31,5,17,39,30.4%,12,1,0,0,0,nolaaa01
673,Austin Nola,35,COL,1.0,11,29,2.64,18,62.1%,16.7%,0.0%,22.2%,61.1%,83.3%,0.0%,51.7%,100.0%,45.5%,9.1%,1,1,0.0%,0,0,0,0,0,,0,0,0,0,0,nolaau01
674,Dedniel Núñez,29,NYM,9.2,41,183,4.46,116,63.4%,20.7%,25.0%,33.6%,20.7%,79.3%,0.0%,50.3%,68.5%,56.1%,4.9%,2,1,26.8%,11,9,0,2,9,18.2%,2,1,0,0,0,nunezde01
675,Eduarniel Núñez,26,TOT,7.0,39,159,4.08,88,55.3%,27.3%,17.0%,29.5%,26.1%,72.7%,0.0%,40.3%,76.6%,41.0%,7.7%,3,1,17.9%,7,4,1,1,3,25.0%,1,2,0,0,0,nunezed03
676,Eduarniel Núñez,26,SDP,4.2,22,87,3.95,48,55.2%,25.0%,10.4%,35.4%,29.2%,75.0%,0.0%,41.4%,86.1%,36.4%,9.1%,2,1,18.2%,4,2,0,0,2,0.0%,0,1,0,0,0,nunezed03
677,Eduarniel Núñez,26,ATH,2.1,17,72,4.24,40,55.6%,30.0%,25.0%,22.5%,22.5%,70.0%,0.0%,38.9%,64.3%,47.1%,5.9%,1,0,17.6%,3,2,1,1,1,50.0%,1,1,0,0,0,nunezed03
678,Riley O'Brien,30,STL,33.2,138,545,3.95,329,60.4%,28.0%,18.2%,27.1%,26.7%,72.0%,0.0%,43.5%,74.7%,61.6%,3.6%,5,3,21.7%,30,11,2,9,23,28.1%,3,2,0,0,0,obrieri01
679,Bailey Ober,29,MIN,108.1,472,1754,3.72,1177,67.1%,24.1%,18.1%,27.5%,30.2%,75.9%,0.0%,50.9%,76.1%,66.1%,3.2%,15,14,30.3%,143,74,7,16,70,18.6%,17,1,0,0,0,oberba01
680,Shinnosuke Ogasawara*,27,WSN,17.0,75,287,3.83,177,61.7%,29.9%,16.4%,22.6%,31.1%,70.1%,0.0%,43.2%,76.6%,54.7%,8.0%,6,5,21.3%,16,12,2,3,8,27.3%,1,1,0,0,0,ogasash01
681,Pierson Ohl,25,MIN,13.2,67,288,4.30,184,63.9%,19.6%,13.6%,38.6%,28.3%,80.4%,0.0%,51.4%,83.1%,49.3%,3.0%,2,1,16.4%,11,8,3,2,8,20.0%,2,1,0,0,0,ohlpi01
682,Shohei Ohtani,30,LAD,23.1,96,373,3.89,243,65.1%,25.1%,26.3%,24.3%,24.3%,74.9%,0.0%,48.8%,64.8%,63.5%,6.3%,6,2,27.1%,26,16,0,5,27,15.6%,6,4,0,0,0,ohtansh01
683,Steven Okert*,33,HOU,56.0,213,800,3.76,538,67.3%,21.2%,26.4%,27.1%,25.1%,78.6%,0.0%,52.9%,66.3%,59.6%,4.2%,9,5,28.2%,60,38,3,8,55,12.7%,13,3,0,0,0,okertst01
684,Reese Olson,25,DET,68.2,287,1159,4.04,709,61.2%,27.4%,21.6%,24.3%,26.8%,72.6%,0.0%,44.4%,70.3%,61.0%,5.9%,17,13,22.6%,65,29,2,13,52,20.0%,9,2,0,0,0,olsonre01
685,Kaleb Ort,33,HOU,38.0,155,638,4.12,382,59.9%,22.5%,21.5%,30.4%,25.7%,77.5%,0.0%,46.4%,72.3%,54.2%,6.5%,10,5,17.4%,27,15,0,5,32,13.5%,4,5,0,0,0,ortka01
686,Luis Ortiz,26,CLE,88.2,382,1501,3.93,967,64.4%,27.8%,20.9%,26.2%,25.1%,72.2%,0.0%,46.5%,71.1%,63.1%,4.5%,17,9,28.5%,109,74,7,28,68,29.2%,17,8,0,0,0,ortizlu03
687,Eric Orze,27,TBR,39.2,164,616,3.76,399,64.8%,20.1%,21.6%,31.1%,27.3%,79.9%,0.0%,51.8%,73.0%,65.9%,4.3%,7,3,26.8%,44,22,1,4,34,10.5%,6,3,0,0,0,orzeer01
688,Michel Otañez,27,ATH,5.1,28,121,4.32,65,53.7%,30.8%,24.6%,20.0%,24.6%,69.2%,0.0%,37.2%,64.4%,32.1%,7.1%,2,2,10.7%,3,2,0,1,5,16.7%,2,0,0,0,0,otanemi01
689,Adam Ottavino,39,NYY,1.2,9,42,4.67,22,52.4%,54.5%,18.2%,18.2%,9.1%,45.5%,0.0%,23.8%,60.0%,66.7%,0.0%,0,0,11.1%,1,1,0,1,2,33.3%,1,0,0,0,0,ottavad01
690,Johan Oviedo,27,PIT,1.0,8,43,5.38,23,53.5%,43.5%,26.1%,21.7%,8.7%,56.5%,0.0%,30.2%,53.8%,37.5%,12.5%,1,1,12.5%,1,1,0,0,3,0.0%,1,0,0,0,0,oviedjo01
691,Tyler Owens,24,DET,3.0,15,66,4.40,36,54.5%,36.1%,11.1%,22.2%,30.6%,63.9%,0.0%,34.8%,82.6%,60.0%,26.7%,4,1,26.7%,4,3,1,0,1,0.0%,1,3,0,0,0,owensty01
692,Chris Paddack,29,TOT,132.1,560,2162,3.86,1414,65.4%,20.9%,16.2%,32.6%,30.3%,79.1%,0.0%,51.7%,79.5%,66.8%,1.4%,8,6,26.8%,150,61,6,16,80,16.7%,10,2,0,0,0,paddach01
693,Chris Paddack,29,MIN,111.0,472,1854,3.93,1203,64.9%,20.5%,16.9%,32.8%,29.8%,79.5%,0.0%,51.6%,78.8%,65.3%,1.5%,7,5,28.2%,133,57,5,13,70,15.7%,9,2,0,0,0,paddach01
694,Chris Paddack,29,DET,21.1,88,308,3.50,211,68.5%,23.2%,12.3%,31.8%,32.7%,76.8%,0.0%,52.6%,84.0%,75.0%,1.1%,1,1,19.3%,17,4,1,3,10,23.1%,1,0,0,0,0,paddach01
695,Emilio Pagán,34,CIN,52.1,207,830,4.01,539,64.9%,19.7%,23.4%,33.4%,23.4%,80.1%,0.0%,52.0%,70.7%,65.7%,3.9%,8,2,30.9%,64,31,1,11,49,18.3%,14,6,0,0,0,paganem01
696,Daniel Palencia,25,CHC,43.2,170,659,3.88,436,66.2%,22.5%,20.2%,32.1%,25.2%,77.5%,0.0%,51.3%,74.0%,57.6%,2.9%,5,3,26.5%,45,25,2,14,32,30.4%,7,1,0,0,0,palenda01
697,Jake Palisch*,26,CHW,1.0,6,24,4.00,18,75.0%,22.2%,11.1%,33.3%,33.3%,77.8%,0.0%,58.3%,85.7%,66.7%,0.0%,0,0,16.7%,1,1,1,0,0,,0,0,0,0,0,palisja01
698,Andre Pallante,26,STL,128.2,556,2112,3.80,1289,61.0%,23.8%,18.0%,25.4%,32.7%,76.2%,0.0%,46.5%,76.4%,61.5%,3.2%,18,11,20.1%,112,40,4,10,78,11.4%,9,7,0,0,0,pallaan01
699,Carson Palmquist*,24,COL,34.1,175,705,4.03,417,59.1%,26.9%,15.3%,29.0%,28.8%,73.1%,0.0%,43.3%,79.0%,54.9%,4.6%,8,3,24.0%,42,24,2,8,19,29.6%,5,5,0,0,0,palmqca01
700,Mitchell Parker*,25,WSN,129.2,580,2141,3.69,1404,65.6%,23.2%,15.0%,30.4%,31.4%,76.8%,0.0%,50.4%,80.5%,61.4%,4.5%,26,15,27.9%,162,104,13,20,64,23.8%,21,11,0,0,0,parkemi01
701,Chad Patrick,26,MIL,94.2,402,1589,3.95,1022,64.3%,21.9%,17.6%,34.0%,26.5%,78.1%,0.0%,50.2%,77.4%,66.9%,2.5%,10,6,26.9%,108,54,3,31,64,32.6%,12,3,0,0,0,patrich01
702,Joel Payamps,31,MIL,18.1,84,306,3.64,196,64.1%,31.6%,14.8%,21.9%,31.6%,68.4%,0.0%,43.8%,78.4%,70.2%,4.8%,4,1,31.0%,26,13,2,7,9,43.8%,0,2,0,0,0,payamjo01
703,Nate Pearson,28,CHC,14.2,75,280,3.73,172,61.4%,26.7%,14.0%,26.2%,33.1%,73.3%,0.0%,45.0%,81.0%,57.3%,9.3%,7,5,25.3%,19,10,1,4,3,57.1%,2,1,0,0,0,pearsna01
704,Elvis Peguero,28,TOT,9.0,43,175,4.07,109,62.3%,22.0%,24.8%,25.7%,27.5%,78.0%,0.0%,48.6%,68.2%,53.5%,9.3%,4,3,30.2%,13,8,0,2,6,25.0%,3,1,0,0,0,pegueel01
705,Elvis Peguero,28,MIL,7.1,36,146,4.06,90,61.6%,17.8%,24.4%,28.9%,28.9%,82.2%,0.0%,50.7%,70.3%,55.6%,11.1%,4,3,33.3%,12,7,0,0,5,0.0%,2,1,0,0,0,pegueel01
706,Elvis Peguero,28,CHW,1.2,7,29,4.14,19,65.5%,42.1%,26.3%,10.5%,21.1%,57.9%,0.0%,37.9%,54.5%,42.9%,0.0%,0,0,14.3%,1,1,0,2,1,66.7%,1,0,0,0,0,pegueel01
707,Ryan Pepiot,27,TBR,148.0,604,2343,3.88,1520,64.9%,22.2%,19.9%,31.6%,26.3%,77.8%,0.0%,50.5%,74.4%,61.9%,3.1%,19,12,27.5%,166,80,5,30,116,20.5%,32,7,0,0,0,pepiory01
708,Freddy Peralta,29,MIL,142.2,588,2476,4.21,1513,61.1%,23.8%,22.7%,28.9%,24.7%,76.2%,0.0%,46.6%,70.3%,60.7%,4.4%,26,14,24.8%,146,55,4,28,126,18.2%,24,12,0,0,0,peralfr01
709,Luis Peralta*,24,COL,9.1,51,218,4.27,125,57.3%,23.2%,16.8%,33.6%,26.4%,76.8%,0.0%,44.0%,78.1%,60.8%,3.9%,2,1,25.5%,13,6,0,2,6,25.0%,3,1,0,0,0,perallu01
710,Wandy Peralta*,33,SDP,57.0,246,888,3.61,562,63.3%,23.7%,21.9%,24.0%,30.2%,76.2%,0.0%,48.2%,71.1%,67.1%,5.3%,13,5,23.2%,57,27,2,10,38,20.8%,9,5,0,0,0,peralwa01
711,Angel Perdomo*,31,ATH,3.1,16,72,4.50,40,55.6%,20.0%,15.0%,40.0%,25.0%,80.0%,0.0%,44.4%,81.3%,43.8%,0.0%,0,0,37.5%,6,3,0,1,1,50.0%,1,0,0,0,0,perdoan01
712,Jhonny Pereda,29,ATH,3.0,20,70,3.50,43,61.4%,30.2%,4.7%,30.2%,34.9%,69.8%,0.0%,42.9%,93.3%,45.0%,15.0%,3,2,20.0%,4,3,0,2,1,66.7%,0,1,0,0,0,peredjh01
713,Cionel Pérez*,29,BAL,21.2,110,437,3.97,271,62.0%,26.6%,18.1%,29.9%,25.5%,73.4%,0.0%,45.5%,75.4%,60.0%,4.5%,5,1,25.5%,28,13,1,3,18,14.3%,4,3,0,0,0,perezci01
714,Eury Pérez,22,MIA,64.2,260,1109,4.27,714,64.4%,22.3%,21.3%,33.3%,23.1%,77.7%,0.0%,50.0%,72.6%,58.8%,2.7%,7,3,32.7%,85,54,3,7,59,10.6%,12,4,0,0,0,perezeu02
715,Martín Pérez*,34,CHW,23.1,98,385,3.93,230,59.7%,30.9%,17.0%,24.8%,27.0%,68.7%,0.0%,41.0%,74.8%,64.3%,6.1%,6,2,22.4%,22,9,1,9,13,40.9%,1,3,0,0,0,perezma02
716,Jack Perkins,25,ATH,33.2,139,547,3.94,341,62.3%,20.8%,26.7%,26.4%,26.1%,79.2%,0.0%,49.4%,66.3%,58.3%,5.0%,7,4,24.5%,34,16,5,7,28,20.0%,8,3,0,0,0,perkija01
717,Michael Petersen,31,ATL,6.2,28,130,4.64,82,63.1%,24.4%,15.9%,34.1%,25.6%,75.6%,0.0%,47.7%,79.0%,64.3%,7.1%,2,2,32.1%,9,3,0,3,2,60.0%,0,0,0,0,0,petermi01
718,David Peterson*,29,NYM,136.1,573,2136,3.73,1375,64.4%,27.9%,16.7%,26.5%,29.0%,72.1%,0.0%,46.4%,76.9%,62.8%,4.9%,28,20,27.4%,157,94,12,28,89,23.9%,20,7,0,0,0,peterda01
719,Chase Petty,22,CIN,6.0,40,169,4.23,95,56.2%,24.2%,26.3%,24.2%,25.3%,75.8%,0.0%,42.6%,65.3%,57.5%,7.5%,3,2,22.5%,9,2,1,0,7,0.0%,0,1,0,0,0,pettych02
720,Brandon Pfaadt,26,ARI,133.0,583,2212,3.79,1436,64.9%,23.3%,16.6%,29.9%,30.2%,76.7%,0.0%,49.8%,78.4%,65.4%,2.9%,17,15,22.3%,130,69,5,35,72,32.4%,19,1,0,0,0,pfaadbr01
721,Connor Phillips,24,CIN,6.0,28,97,3.46,57,58.8%,29.8%,21.1%,19.3%,29.8%,70.2%,0.0%,41.2%,70.0%,57.1%,3.6%,1,1,21.4%,6,2,0,3,3,50.0%,1,0,0,0,0,phillco01
722,Evan Phillips,30,LAD,5.2,22,92,4.18,57,62.0%,24.6%,22.8%,28.1%,24.6%,75.4%,0.0%,46.7%,69.8%,40.9%,0.0%,0,0,13.6%,3,2,1,0,6,0.0%,1,0,0,0,0,phillev01
723,Tyler Phillips,27,MIA,61.1,250,882,3.53,573,65.0%,26.9%,18.3%,22.0%,32.8%,73.1%,0.0%,47.5%,74.9%,61.6%,2.8%,7,3,26.4%,66,39,6,10,31,24.4%,8,4,0,0,0,phillty01
724,Konnor Pilkington*,27,WSN,11.2,51,194,3.80,117,60.3%,25.6%,18.8%,29.1%,26.5%,74.4%,0.0%,44.8%,74.7%,45.1%,5.9%,3,1,13.7%,7,5,0,4,9,30.8%,2,2,0,0,0,pilkiko01
725,Robinson Piña,26,TOT,2.1,14,61,4.36,37,60.7%,29.7%,13.5%,24.3%,32.4%,70.3%,0.0%,42.6%,80.8%,42.9%,0.0%,0,0,7.1%,1,1,1,1,0,100.0%,0,0,0,0,0,pinaro01
726,Robinson Piña,26,MIA,1.0,4,17,4.25,11,64.7%,27.3%,9.1%,27.3%,36.4%,72.7%,0.0%,47.1%,87.5%,50.0%,0.0%,0,0,0.0%,0,0,0,0,0,,0,0,0,0,0,pinaro01
727,Robinson Piña,26,TOR,1.1,10,44,4.40,26,59.1%,30.8%,15.4%,23.1%,30.8%,69.2%,0.0%,40.9%,77.8%,40.0%,0.0%,0,0,10.0%,1,1,1,1,0,100.0%,0,0,0,0,0,pinaro01
728,Jonathan Pintaro,27,NYM,0.2,6,29,4.83,16,55.2%,25.0%,18.8%,37.5%,18.8%,75.0%,0.0%,41.4%,75.0%,33.3%,16.7%,1,1,66.7%,4,2,0,0,1,0.0%,0,0,0,0,0,pintajo01
729,Nick Pivetta,32,SDP,141.1,556,2170,3.90,1429,65.9%,27.4%,18.1%,28.4%,26.1%,72.6%,0.0%,47.8%,75.0%,63.7%,3.6%,20,13,25.0%,139,76,6,48,96,33.3%,22,6,0,0,0,pivetni01
730,Colin Poche*,31,TOT,9.1,52,244,4.69,129,52.9%,34.9%,14.0%,30.2%,20.9%,65.1%,0.0%,34.4%,78.6%,48.1%,9.6%,5,4,11.5%,6,4,0,7,4,63.6%,1,1,0,0,0,pocheco01
731,Colin Poche*,31,WSN,8.2,46,215,4.67,116,54.0%,37.1%,13.8%,28.4%,20.7%,62.9%,0.0%,34.0%,78.1%,47.8%,10.9%,5,4,13.0%,6,4,0,7,3,70.0%,1,1,0,0,0,pocheco01
732,Colin Poche*,31,NYM,0.2,6,29,4.83,13,44.8%,15.4%,15.4%,46.2%,23.1%,84.6%,0.0%,37.9%,81.8%,50.0%,0.0%,0,0,0.0%,0,0,0,0,1,0.0%,0,0,0,0,0,pocheco01
733,Drew Pomeranz*,36,CHC,35.1,145,576,3.97,381,66.1%,26.0%,15.7%,34.6%,23.6%,74.0%,0.0%,49.0%,78.7%,69.0%,2.8%,4,2,27.6%,40,20,1,10,27,27.0%,7,1,0,0,0,pomerdr01
734,Zach Pop,28,TOT,6.2,39,127,3.26,83,65.4%,30.1%,10.8%,19.3%,39.8%,69.9%,0.0%,45.7%,84.5%,66.7%,0.0%,0,0,23.1%,9,5,1,1,2,33.3%,0,0,0,0,0,popza01
735,Zach Pop,28,SEA,5.1,30,100,3.33,64,64.0%,29.7%,10.9%,21.9%,37.5%,70.3%,0.0%,45.0%,84.4%,70.0%,0.0%,0,0,30.0%,9,5,1,1,2,33.3%,0,0,0,0,0,popza01
736,Zach Pop,28,NYM,1.1,9,27,3.00,19,70.4%,31.6%,10.5%,10.5%,47.4%,68.4%,0.0%,48.1%,84.6%,55.6%,0.0%,0,0,0.0%,0,0,0,0,0,,0,0,0,0,0,popza01
737,Logan Porter,29,SFG,1.0,5,15,3.00,9,60.0%,22.2%,22.2%,0.0%,55.6%,77.8%,0.0%,46.7%,71.4%,60.0%,20.0%,1,1,0.0%,0,0,0,0,0,,0,0,0,0,0,portelo01
738,Cody Poteet,30,BAL,2.2,16,68,4.25,38,55.9%,23.7%,15.8%,26.3%,34.2%,76.3%,0.0%,42.6%,79.3%,56.3%,0.0%,0,0,6.3%,1,0,0,0,1,0.0%,0,0,0,0,0,poteeco01
739,PJ Poulin*,28,WSN,6.0,28,110,3.93,66,60.0%,28.8%,18.2%,27.3%,25.8%,71.2%,0.0%,42.7%,74.5%,64.3%,7.1%,2,1,21.4%,6,4,1,2,4,33.3%,3,1,0,0,0,poulipj01
740,Cade Povich*,25,BAL,81.1,355,1428,4.02,894,62.6%,29.0%,17.6%,27.5%,26.0%,71.0%,0.0%,44.5%,75.3%,60.8%,3.9%,14,9,26.5%,94,43,6,23,67,25.6%,18,5,0,0,0,povicca01
741,Ryan Pressly,36,CHC,41.1,182,661,3.63,415,62.8%,26.7%,12.8%,28.0%,32.5%,73.3%,0.0%,46.0%,82.6%,59.3%,6.0%,11,9,18.7%,34,21,2,11,17,39.3%,3,2,0,0,0,pressry01
742,Quinn Priester,24,MIL,124.0,516,1927,3.73,1219,63.3%,26.7%,17.5%,25.3%,30.5%,73.3%,0.0%,46.4%,76.2%,65.9%,3.9%,20,10,25.8%,133,60,6,24,76,24.0%,20,10,0,0,0,priesqu01
743,A.J. Puk*,30,ARI,8.0,35,156,4.46,106,67.9%,21.7%,25.5%,34.0%,18.9%,78.3%,0.0%,53.2%,67.5%,62.9%,0.0%,0,0,31.4%,11,7,1,2,10,16.7%,3,0,0,0,0,pukaj01
744,Cal Quantrill,30,MIA,109.2,473,1859,3.93,1166,62.7%,26.1%,15.2%,28.5%,30.3%,73.9%,0.0%,46.4%,79.5%,60.3%,2.3%,11,9,22.8%,108,35,7,14,68,17.1%,12,2,0,0,0,quantca01
745,José Quijada*,29,LAA,1.1,8,41,5.13,20,48.8%,25.0%,20.0%,40.0%,15.0%,75.0%,0.0%,36.6%,73.3%,12.5%,0.0%,0,0,25.0%,2,1,0,0,3,0.0%,0,0,0,0,0,quijajo01
746,Jose Quintana*,36,MIL,105.2,445,1748,3.93,1073,61.4%,29.5%,12.3%,27.4%,30.8%,70.5%,0.0%,43.3%,82.6%,59.8%,4.3%,19,13,20.4%,91,36,5,29,44,39.7%,7,6,0,0,0,quintjo01
747,Cole Ragans*,27,KCR,48.2,210,873,4.16,571,65.4%,25.9%,24.3%,29.6%,20.1%,74.1%,0.0%,48.5%,67.1%,60.5%,2.9%,6,4,33.3%,70,37,5,15,61,19.7%,7,2,0,0,0,raganco01
748,Tanner Rainey,32,PIT,7.2,37,156,4.22,97,62.2%,18.6%,28.9%,30.9%,21.6%,81.4%,0.0%,50.6%,64.6%,54.1%,2.7%,1,0,21.6%,8,3,0,1,8,11.1%,0,1,0,0,0,raineta01
749,Brooks Raley*,37,NYM,10.0,44,181,4.11,110,60.8%,33.6%,10.0%,30.0%,26.4%,66.4%,0.0%,40.3%,84.9%,59.1%,6.8%,3,2,22.7%,10,6,0,2,7,22.2%,3,1,0,0,0,raleybr01
750,Erasmo Ramírez,35,MIN,8.2,31,108,3.48,69,63.9%,26.1%,13.0%,24.6%,36.2%,73.9%,0.0%,47.2%,82.4%,51.6%,0.0%,0,0,9.7%,3,1,0,2,3,40.0%,0,0,0,0,0,ramirer02
751,Yohan Ramírez,30,PIT,16.2,82,300,3.66,202,67.3%,26.2%,17.8%,33.7%,22.3%,73.8%,0.0%,49.7%,75.8%,63.4%,11.0%,9,5,45.1%,37,27,2,10,14,41.7%,6,3,0,0,0,ramiryo01
752,Alan Rangel,27,PHI,11.0,46,174,3.78,105,60.3%,28.6%,12.4%,28.6%,30.5%,71.4%,0.0%,43.1%,82.7%,56.5%,4.3%,2,1,23.9%,11,4,0,3,5,37.5%,3,1,0,0,0,rangeal01
753,Drew Rasmussen,29,TBR,117.2,456,1773,3.89,1174,66.2%,26.4%,16.4%,29.7%,27.5%,73.6%,0.0%,48.7%,77.8%,68.6%,3.7%,17,13,31.1%,142,61,6,41,61,40.2%,12,4,0,0,0,rasmudr01
754,Robbie Ray*,33,SFG,154.2,627,2519,4.02,1620,64.3%,22.2%,21.9%,30.7%,25.2%,77.8%,0.0%,50.1%,71.9%,59.0%,3.8%,24,16,25.4%,159,107,5,34,124,21.5%,32,8,0,0,0,rayro02
755,Colin Rea,34,CHC,121.2,511,1961,3.84,1260,64.3%,26.6%,14.9%,28.2%,30.3%,73.4%,0.0%,47.2%,79.7%,67.7%,3.7%,19,15,23.7%,121,56,4,22,68,24.4%,10,4,0,0,0,reaco01
756,Pablo Reyes,31,NYY,1.0,8,18,2.25,12,66.7%,8.3%,0.0%,25.0%,66.7%,91.7%,0.0%,61.1%,100.0%,62.5%,0.0%,0,0,12.5%,1,1,1,0,0,,0,0,0,0,0,reyespa01
757,Sean Reynolds,27,SDP,24.1,104,438,4.21,256,58.4%,26.2%,16.4%,31.6%,25.8%,73.8%,0.0%,43.2%,77.8%,51.0%,4.8%,5,2,21.2%,22,6,0,7,15,31.8%,3,3,0,0,0,reynose01
758,Orlando Ribalta,27,WSN,14.1,66,270,4.09,178,65.9%,23.6%,20.2%,32.0%,24.2%,76.4%,0.0%,50.4%,73.5%,66.7%,9.1%,6,5,31.8%,21,15,0,1,13,7.1%,8,1,0,0,0,ribalor01
759,Trevor Richards,32,TOT,5.2,30,116,3.87,74,63.8%,21.6%,16.2%,32.4%,29.7%,78.4%,0.0%,50.0%,79.3%,70.0%,0.0%,0,0,30.0%,9,3,0,0,5,0.0%,0,0,0,0,0,richatr01
760,Trevor Richards,32,KCR,3.0,18,76,4.22,48,63.2%,25.0%,12.5%,33.3%,29.2%,75.0%,0.0%,47.4%,83.3%,72.2%,0.0%,0,0,44.4%,8,3,0,0,2,0.0%,0,0,0,0,0,richatr01
761,Trevor Richards,32,ARI,2.2,12,40,3.33,26,65.0%,15.4%,23.1%,30.8%,30.8%,84.6%,0.0%,55.0%,72.7%,66.7%,0.0%,0,0,8.3%,1,0,0,0,3,0.0%,0,0,0,0,0,richatr01
762,Lyon Richardson,25,CIN,36.2,165,649,3.93,389,59.9%,32.9%,15.2%,22.9%,29.0%,67.1%,0.0%,40.2%,77.4%,53.9%,11.5%,19,8,23.6%,39,19,2,9,21,30.0%,3,7,0,0,0,richaly01
763,Leo Rivas,27,SEA,1.0,6,18,3.00,10,55.6%,10.0%,0.0%,40.0%,50.0%,90.0%,0.0%,50.0%,100.0%,50.0%,16.7%,1,0,33.3%,2,2,1,0,0,,0,1,0,0,0,rivasle01
764,Emmanuel Rivera,29,BAL,1.0,13,45,3.46,28,62.2%,39.3%,3.6%,17.9%,39.3%,60.7%,0.0%,37.8%,94.1%,61.5%,15.4%,2,2,23.1%,3,2,1,0,0,,0,0,0,0,0,riverem01
765,Daniel Robert,30,PHI,9.1,44,190,4.32,115,60.5%,22.6%,23.5%,33.0%,20.9%,77.4%,0.0%,46.8%,69.7%,59.1%,6.8%,3,0,29.5%,13,8,2,1,11,8.3%,2,3,0,0,0,roberda11
766,Ethan Roberts,27,CHC,9.0,39,144,3.69,97,67.4%,30.9%,11.3%,26.8%,30.9%,69.1%,0.0%,46.5%,83.6%,61.5%,7.7%,3,2,28.2%,11,9,0,1,5,16.7%,2,1,0,0,0,roberet01
767,David Robertson,40,PHI,3.0,13,49,3.77,32,65.3%,31.3%,12.5%,31.3%,25.0%,68.8%,0.0%,44.9%,81.8%,69.2%,15.4%,2,1,15.4%,2,1,0,2,2,50.0%,1,1,0,0,0,roberda08
768,Joe Rock*,24,TBR,5.0,23,93,4.04,62,66.7%,33.9%,19.4%,25.8%,21.0%,66.1%,0.0%,44.1%,70.7%,47.8%,0.0%,0,0,17.4%,4,0,0,0,9,0.0%,0,0,0,0,0,rockjo01
769,Kumar Rocker,25,TEX,64.1,287,1127,3.93,730,64.8%,22.9%,19.2%,30.0%,27.9%,77.1%,0.0%,50.0%,75.1%,58.9%,4.9%,14,10,28.6%,82,45,7,13,43,23.2%,8,4,0,0,0,rockeku01
